,tr_build_id,gh_project_name,gh_is_pr,gh_pr_created_at,gh_pull_req_num,gh_lang,git_merged_with,git_branch,gh_num_commits_in_push,gh_commits_in_push,git_prev_commit_resolution_status,git_prev_built_commit,tr_prev_build,gh_first_commit_created_at,gh_team_size,git_all_built_commits,git_num_all_built_commits,git_trigger_commit,tr_virtual_merged_into,gh_num_issue_comments,gh_num_commit_comments,gh_num_pr_comments,git_diff_src_churn,git_diff_test_churn,gh_diff_files_added,gh_diff_files_deleted,gh_diff_files_modified,gh_diff_tests_added,gh_diff_tests_deleted,gh_diff_src_files,gh_diff_doc_files,gh_diff_other_files,gh_num_commits_on_files_touched,gh_sloc,gh_test_lines_per_kloc,gh_test_cases_per_kloc,gh_asserts_cases_per_kloc,gh_by_core_team_member,gh_description_complexity,gh_pushed_at,gh_build_started_at,gh_repo_age,gh_repo_num_commits,tr_job_id,tr_build_number,tr_log_lan,tr_log_status,tr_log_setup_time,tr_log_analyzer,tr_log_frameworks,tr_log_bool_tests_ran,tr_log_bool_tests_failed,tr_log_num_tests_ok,tr_log_num_tests_failed,tr_log_num_tests_run,tr_log_num_tests_skipped,tr_log_num_test_suites_run,tr_log_num_test_suites_ok,tr_log_num_test_suites_failed,tr_log_tests_failed,tr_log_testduration,tr_log_buildduration,tr_original_commit,tr_duration,tr_status,tr_jobs
1868121,59348204,SpongePowered/SpongeCommon,False,,,java,,master,,,build_found,389170fa7acee5848ae1367763fb2c6097f97725,59347898.0,,18,9c9c4f89ecb75c35d58caca588cd1bc94ad9aa02,1,9c9c4f89ecb75c35d58caca588cd1bc94ad9aa02,,,0,,0,0,0,1,0,0,0,0,0,1,1,11448,9.43396226415094,0.349406009783368,1.39762403913347,True,,,2015-04-21 05:10:57,0.57,3,59348206,8,java,ok,0.0,java-gradle,junit,True,False,,0.0,,,,,,,,,9c9c4f89ecb75c35d58caca588cd1bc94ad9aa02,1121.0,passed,"[59348205, 59348206, 59348207, 59348208]"
1868122,59348204,SpongePowered/SpongeCommon,False,,,java,,master,,,build_found,389170fa7acee5848ae1367763fb2c6097f97725,59347898.0,,18,9c9c4f89ecb75c35d58caca588cd1bc94ad9aa02,1,9c9c4f89ecb75c35d58caca588cd1bc94ad9aa02,,,0,,0,0,0,1,0,0,0,0,0,1,1,11448,9.43396226415094,0.349406009783368,1.39762403913347,True,,,2015-04-21 05:10:57,0.57,3,59348207,8,java,ok,0.0,java-gradle,junit,True,False,,0.0,,,,,,,,,9c9c4f89ecb75c35d58caca588cd1bc94ad9aa02,1121.0,passed,"[59348205, 59348206, 59348207, 59348208]"
1868123,59348204,SpongePowered/SpongeCommon,False,,,java,,master,,,build_found,389170fa7acee5848ae1367763fb2c6097f97725,59347898.0,,18,9c9c4f89ecb75c35d58caca588cd1bc94ad9aa02,1,9c9c4f89ecb75c35d58caca588cd1bc94ad9aa02,,,0,,0,0,0,1,0,0,0,0,0,1,1,11448,9.43396226415094,0.349406009783368,1.39762403913347,True,,,2015-04-21 05:10:57,0.57,3,59348208,8,java,ok,0.0,java-gradle,junit,True,False,,0.0,,,,,,,,,9c9c4f89ecb75c35d58caca588cd1bc94ad9aa02,1121.0,passed,"[59348205, 59348206, 59348207, 59348208]"
1871393,59483554,SpongePowered/SpongeCommon,False,,,java,,master,,,build_found,9c9c4f89ecb75c35d58caca588cd1bc94ad9aa02,59348204.0,,18,206575ac29e767c6645353101303e320fe360ae6,1,206575ac29e767c6645353101303e320fe360ae6,,,0,,0,0,115,0,11,0,0,0,0,139,2,16556,6.52331481034066,0.241604252234839,0.966417008939357,True,,,2015-04-22 02:16:59,1.41,4,59483555,9,java,ok,0.0,java-gradle,junit,True,False,,0.0,,,,,,,,,206575ac29e767c6645353101303e320fe360ae6,1307.0,passed,"[59483555, 59483556, 59483557, 59483558]"
1871394,59483554,SpongePowered/SpongeCommon,False,,,java,,master,,,build_found,9c9c4f89ecb75c35d58caca588cd1bc94ad9aa02,59348204.0,,18,206575ac29e767c6645353101303e320fe360ae6,1,206575ac29e767c6645353101303e320fe360ae6,,,0,,0,0,115,0,11,0,0,0,0,139,2,16556,6.52331481034066,0.241604252234839,0.966417008939357,True,,,2015-04-22 02:16:59,1.41,4,59483556,9,java,ok,0.0,java-gradle,junit,True,False,,0.0,,,,,,,,,206575ac29e767c6645353101303e320fe360ae6,1307.0,passed,"[59483555, 59483556, 59483557, 59483558]"
1871395,59483554,SpongePowered/SpongeCommon,False,,,java,,master,,,build_found,9c9c4f89ecb75c35d58caca588cd1bc94ad9aa02,59348204.0,,18,206575ac29e767c6645353101303e320fe360ae6,1,206575ac29e767c6645353101303e320fe360ae6,,,0,,0,0,115,0,11,0,0,0,0,139,2,16556,6.52331481034066,0.241604252234839,0.966417008939357,True,,,2015-04-22 02:16:59,1.41,4,59483557,9,java,ok,0.0,java-gradle,junit,True,False,,0.0,,,,,,,,,206575ac29e767c6645353101303e320fe360ae6,1307.0,passed,"[59483555, 59483556, 59483557, 59483558]"
1871396,59483554,SpongePowered/SpongeCommon,False,,,java,,master,,,build_found,9c9c4f89ecb75c35d58caca588cd1bc94ad9aa02,59348204.0,,18,206575ac29e767c6645353101303e320fe360ae6,1,206575ac29e767c6645353101303e320fe360ae6,,,0,,0,0,115,0,11,0,0,0,0,139,2,16556,6.52331481034066,0.241604252234839,0.966417008939357,True,,,2015-04-22 02:16:59,1.41,4,59483558,9,java,ok,0.0,java-gradle,junit,True,False,,0.0,,,,,,,,,206575ac29e767c6645353101303e320fe360ae6,1307.0,passed,"[59483555, 59483556, 59483557, 59483558]"
1872154,59522601,SpongePowered/SpongeCommon,False,,,java,,master,,,build_found,206575ac29e767c6645353101303e320fe360ae6,59483554.0,,18,b50d949028b9d24c1a1ece631a1a8f1a6382daf6,1,b50d949028b9d24c1a1ece631a1a8f1a6382daf6,,,0,,0,0,18,0,10,0,0,0,0,57,3,18142,5.95303715136148,0.220482857457833,0.881931429831331,True,,,2015-04-22 09:28:10,1.75,5,59522602,10,java,ok,2.0,java-gradle,junit,True,False,,0.0,,,,,,,,,b50d949028b9d24c1a1ece631a1a8f1a6382daf6,1475.0,passed,"[59522602, 59522603, 59522604, 59522605]"
1872155,59522601,SpongePowered/SpongeCommon,False,,,java,,master,,,build_found,206575ac29e767c6645353101303e320fe360ae6,59483554.0,,18,b50d949028b9d24c1a1ece631a1a8f1a6382daf6,1,b50d949028b9d24c1a1ece631a1a8f1a6382daf6,,,0,,0,0,18,0,10,0,0,0,0,57,3,18142,5.95303715136148,0.220482857457833,0.881931429831331,True,,,2015-04-22 09:28:10,1.75,5,59522603,10,java,ok,0.0,java-gradle,junit,True,False,,0.0,,,,,,,,,b50d949028b9d24c1a1ece631a1a8f1a6382daf6,1475.0,passed,"[59522602, 59522603, 59522604, 59522605]"
1872156,59522601,SpongePowered/SpongeCommon,False,,,java,,master,,,build_found,206575ac29e767c6645353101303e320fe360ae6,59483554.0,,18,b50d949028b9d24c1a1ece631a1a8f1a6382daf6,1,b50d949028b9d24c1a1ece631a1a8f1a6382daf6,,,0,,0,0,18,0,10,0,0,0,0,57,3,18142,5.95303715136148,0.220482857457833,0.881931429831331,True,,,2015-04-22 09:28:10,1.75,5,59522604,10,java,ok,1.0,java-gradle,junit,True,False,,0.0,,,,,,,,,b50d949028b9d24c1a1ece631a1a8f1a6382daf6,1475.0,passed,"[59522602, 59522603, 59522604, 59522605]"
1872157,59522601,SpongePowered/SpongeCommon,False,,,java,,master,,,build_found,206575ac29e767c6645353101303e320fe360ae6,59483554.0,,18,b50d949028b9d24c1a1ece631a1a8f1a6382daf6,1,b50d949028b9d24c1a1ece631a1a8f1a6382daf6,,,0,,0,0,18,0,10,0,0,0,0,57,3,18142,5.95303715136148,0.220482857457833,0.881931429831331,True,,,2015-04-22 09:28:10,1.75,5,59522605,10,java,ok,2.0,java-gradle,junit,True,False,,0.0,,,,,,,,,b50d949028b9d24c1a1ece631a1a8f1a6382daf6,1475.0,passed,"[59522602, 59522603, 59522604, 59522605]"
1872242,59524762,SpongePowered/SpongeCommon,False,,,java,,master,,,build_found,b50d949028b9d24c1a1ece631a1a8f1a6382daf6,59522601.0,,18,b146eb71f73a7d6bddd15cb9a3d5ccdd4f37ff16,1,b146eb71f73a7d6bddd15cb9a3d5ccdd4f37ff16,,,0,,0,0,0,0,2,0,0,0,0,2,1,18159,5.94746406740459,0.220276446940911,0.881105787763643,True,,,2015-04-22 14:28:21,1.76,6,59524763,11,unknown,unknown,,plain,,False,,,,,,,,,,,,b146eb71f73a7d6bddd15cb9a3d5ccdd4f37ff16,1545.0,passed,"[59524763, 59524764, 59524765, 59524766]"
1872243,59524762,SpongePowered/SpongeCommon,False,,,java,,master,,,build_found,b50d949028b9d24c1a1ece631a1a8f1a6382daf6,59522601.0,,18,b146eb71f73a7d6bddd15cb9a3d5ccdd4f37ff16,1,b146eb71f73a7d6bddd15cb9a3d5ccdd4f37ff16,,,0,,0,0,0,0,2,0,0,0,0,2,1,18159,5.94746406740459,0.220276446940911,0.881105787763643,True,,,2015-04-22 14:28:21,1.76,6,59524764,11,java,ok,0.0,java-gradle,junit,True,False,,0.0,,,,,,,,,b146eb71f73a7d6bddd15cb9a3d5ccdd4f37ff16,1545.0,passed,"[59524763, 59524764, 59524765, 59524766]"
1872244,59524762,SpongePowered/SpongeCommon,False,,,java,,master,,,build_found,b50d949028b9d24c1a1ece631a1a8f1a6382daf6,59522601.0,,18,b146eb71f73a7d6bddd15cb9a3d5ccdd4f37ff16,1,b146eb71f73a7d6bddd15cb9a3d5ccdd4f37ff16,,,0,,0,0,0,0,2,0,0,0,0,2,1,18159,5.94746406740459,0.220276446940911,0.881105787763643,True,,,2015-04-22 14:28:21,1.76,6,59524765,11,java,ok,0.0,java-gradle,junit,True,False,,0.0,,,,,,,,,b146eb71f73a7d6bddd15cb9a3d5ccdd4f37ff16,1545.0,passed,"[59524763, 59524764, 59524765, 59524766]"
1872245,59524762,SpongePowered/SpongeCommon,False,,,java,,master,,,build_found,b50d949028b9d24c1a1ece631a1a8f1a6382daf6,59522601.0,,18,b146eb71f73a7d6bddd15cb9a3d5ccdd4f37ff16,1,b146eb71f73a7d6bddd15cb9a3d5ccdd4f37ff16,,,0,,0,0,0,0,2,0,0,0,0,2,1,18159,5.94746406740459,0.220276446940911,0.881105787763643,True,,,2015-04-22 14:28:21,1.76,6,59524766,11,java,ok,1.0,java-gradle,junit,True,False,,0.0,,,,,,,,,b146eb71f73a7d6bddd15cb9a3d5ccdd4f37ff16,1545.0,passed,"[59524763, 59524764, 59524765, 59524766]"
1873455,59573149,SpongePowered/SpongeCommon,False,,,java,,master,,,build_found,b146eb71f73a7d6bddd15cb9a3d5ccdd4f37ff16,59524762.0,,18,1042b197c8cd7a258bfdf44de34b9e5f8282886c,1,1042b197c8cd7a258bfdf44de34b9e5f8282886c,,,0,,0,0,0,0,29,0,0,0,0,29,4,18136,5.95500661667402,0.220555800617556,0.882223202470225,True,,,2015-04-22 15:40:43,2.01,7,59573150,13,java,ok,0.0,java-gradle,junit,True,False,,0.0,,,,,,,,,1042b197c8cd7a258bfdf44de34b9e5f8282886c,1657.0,passed,"[59573150, 59573151, 59573152, 59573153]"
1873456,59573149,SpongePowered/SpongeCommon,False,,,java,,master,,,build_found,b146eb71f73a7d6bddd15cb9a3d5ccdd4f37ff16,59524762.0,,18,1042b197c8cd7a258bfdf44de34b9e5f8282886c,1,1042b197c8cd7a258bfdf44de34b9e5f8282886c,,,0,,0,0,0,0,29,0,0,0,0,29,4,18136,5.95500661667402,0.220555800617556,0.882223202470225,True,,,2015-04-22 15:40:43,2.01,7,59573151,13,java,ok,0.0,java-gradle,junit,True,False,,0.0,,,,,,,,,1042b197c8cd7a258bfdf44de34b9e5f8282886c,1657.0,passed,"[59573150, 59573151, 59573152, 59573153]"
1873457,59573149,SpongePowered/SpongeCommon,False,,,java,,master,,,build_found,b146eb71f73a7d6bddd15cb9a3d5ccdd4f37ff16,59524762.0,,18,1042b197c8cd7a258bfdf44de34b9e5f8282886c,1,1042b197c8cd7a258bfdf44de34b9e5f8282886c,,,0,,0,0,0,0,29,0,0,0,0,29,4,18136,5.95500661667402,0.220555800617556,0.882223202470225,True,,,2015-04-22 15:40:43,2.01,7,59573152,13,java,ok,0.0,java-gradle,junit,True,False,,0.0,,,,,,,,,1042b197c8cd7a258bfdf44de34b9e5f8282886c,1657.0,passed,"[59573150, 59573151, 59573152, 59573153]"
1873458,59573149,SpongePowered/SpongeCommon,False,,,java,,master,,,build_found,b146eb71f73a7d6bddd15cb9a3d5ccdd4f37ff16,59524762.0,,18,1042b197c8cd7a258bfdf44de34b9e5f8282886c,1,1042b197c8cd7a258bfdf44de34b9e5f8282886c,,,0,,0,0,0,0,29,0,0,0,0,29,4,18136,5.95500661667402,0.220555800617556,0.882223202470225,True,,,2015-04-22 15:40:43,2.01,7,59573153,13,java,ok,0.0,java-gradle,junit,True,False,,0.0,,,,,,,,,1042b197c8cd7a258bfdf44de34b9e5f8282886c,1657.0,passed,"[59573150, 59573151, 59573152, 59573153]"
1874699,59614623,SpongePowered/SpongeCommon,False,,,java,,master,,,build_found,1042b197c8cd7a258bfdf44de34b9e5f8282886c,59573149.0,,18,22382ef81a548e2cc34e6a12e8be14aacad6ca7c,1,22382ef81a548e2cc34e6a12e8be14aacad6ca7c,,,2,,0,0,0,0,1,0,0,0,0,1,2,18126,5.95829195630586,0.22067747986318,0.88270991945272,True,,,2015-04-22 20:03:06,2.19,8,59614624,14,java,unknown,0.0,java-gradle,,False,,,,,,,,,,,,22382ef81a548e2cc34e6a12e8be14aacad6ca7c,969.0,errored,"[59614624, 59614625, 59614626, 59614627]"
1874700,59614623,SpongePowered/SpongeCommon,False,,,java,,master,,,build_found,1042b197c8cd7a258bfdf44de34b9e5f8282886c,59573149.0,,18,22382ef81a548e2cc34e6a12e8be14aacad6ca7c,1,22382ef81a548e2cc34e6a12e8be14aacad6ca7c,,,2,,0,0,0,0,1,0,0,0,0,1,2,18126,5.95829195630586,0.22067747986318,0.88270991945272,True,,,2015-04-22 20:03:06,2.19,8,59614625,14,java,ok,1.0,java-gradle,junit,True,False,,0.0,,,,,,,,,22382ef81a548e2cc34e6a12e8be14aacad6ca7c,969.0,errored,"[59614624, 59614625, 59614626, 59614627]"
1874701,59614623,SpongePowered/SpongeCommon,False,,,java,,master,,,build_found,1042b197c8cd7a258bfdf44de34b9e5f8282886c,59573149.0,,18,22382ef81a548e2cc34e6a12e8be14aacad6ca7c,1,22382ef81a548e2cc34e6a12e8be14aacad6ca7c,,,2,,0,0,0,0,1,0,0,0,0,1,2,18126,5.95829195630586,0.22067747986318,0.88270991945272,True,,,2015-04-22 20:03:06,2.19,8,59614626,14,java,ok,0.0,java-gradle,junit,True,False,,0.0,,,,,,,,,22382ef81a548e2cc34e6a12e8be14aacad6ca7c,969.0,errored,"[59614624, 59614625, 59614626, 59614627]"
1874702,59614623,SpongePowered/SpongeCommon,False,,,java,,master,,,build_found,1042b197c8cd7a258bfdf44de34b9e5f8282886c,59573149.0,,18,22382ef81a548e2cc34e6a12e8be14aacad6ca7c,1,22382ef81a548e2cc34e6a12e8be14aacad6ca7c,,,2,,0,0,0,0,1,0,0,0,0,1,2,18126,5.95829195630586,0.22067747986318,0.88270991945272,True,,,2015-04-22 20:03:06,2.19,8,59614627,14,java,unknown,0.0,java-gradle,,False,,,,,,,,,,,,22382ef81a548e2cc34e6a12e8be14aacad6ca7c,969.0,errored,"[59614624, 59614625, 59614626, 59614627]"
1874938,59628350,SpongePowered/SpongeCommon,False,,,java,,master,,,build_found,22382ef81a548e2cc34e6a12e8be14aacad6ca7c,59614623.0,,18,c9de68abd903182718715998b2512300e1fbd4f1,1,c9de68abd903182718715998b2512300e1fbd4f1,,,0,,0,0,1,0,2,0,0,0,0,3,3,18103,5.96586201182124,0.220957852289676,0.883831409158703,True,,,2015-04-22 21:38:05,2.25,9,59628352,15,java,ok,0.0,java-gradle,junit,True,False,,0.0,,,,,,,,,c9de68abd903182718715998b2512300e1fbd4f1,1569.0,errored,"[59628352, 59628353, 59628354, 59628356]"
1874939,59628350,SpongePowered/SpongeCommon,False,,,java,,master,,,build_found,22382ef81a548e2cc34e6a12e8be14aacad6ca7c,59614623.0,,18,c9de68abd903182718715998b2512300e1fbd4f1,1,c9de68abd903182718715998b2512300e1fbd4f1,,,0,,0,0,1,0,2,0,0,0,0,3,3,18103,5.96586201182124,0.220957852289676,0.883831409158703,True,,,2015-04-22 21:38:05,2.25,9,59628353,15,java,ok,1.0,java-gradle,junit,True,False,,0.0,,,,,,,,,c9de68abd903182718715998b2512300e1fbd4f1,1569.0,errored,"[59628352, 59628353, 59628354, 59628356]"
1874940,59628350,SpongePowered/SpongeCommon,False,,,java,,master,,,build_found,22382ef81a548e2cc34e6a12e8be14aacad6ca7c,59614623.0,,18,c9de68abd903182718715998b2512300e1fbd4f1,1,c9de68abd903182718715998b2512300e1fbd4f1,,,0,,0,0,1,0,2,0,0,0,0,3,3,18103,5.96586201182124,0.220957852289676,0.883831409158703,True,,,2015-04-22 21:38:05,2.25,9,59628354,15,java,ok,1.0,java-gradle,junit,True,False,,0.0,,,,,,,,,c9de68abd903182718715998b2512300e1fbd4f1,1569.0,errored,"[59628352, 59628353, 59628354, 59628356]"
1874941,59628350,SpongePowered/SpongeCommon,False,,,java,,master,,,build_found,22382ef81a548e2cc34e6a12e8be14aacad6ca7c,59614623.0,,18,c9de68abd903182718715998b2512300e1fbd4f1,1,c9de68abd903182718715998b2512300e1fbd4f1,,,0,,0,0,1,0,2,0,0,0,0,3,3,18103,5.96586201182124,0.220957852289676,0.883831409158703,True,,,2015-04-22 21:38:05,2.25,9,59628356,15,java,unknown,1.0,java-gradle,,False,,,,,,,,,,,,c9de68abd903182718715998b2512300e1fbd4f1,1569.0,errored,"[59628352, 59628353, 59628354, 59628356]"
1875412,59645044,SpongePowered/SpongeCommon,False,,,java,,master,,,build_found,c9de68abd903182718715998b2512300e1fbd4f1,59628350.0,,19,6d83aca6ec88d08eca5ffe424777aa4dfae3e825,1,6d83aca6ec88d08eca5ffe424777aa4dfae3e825,,,0,,0,0,0,0,1,0,0,0,0,1,1,18118,5.96092283916547,0.220774919969092,0.883099679876366,False,,,2015-04-23 01:05:42,2.35,10,59645045,16,java,ok,0.0,java-gradle,junit,True,False,,0.0,,,,,,,,,6d83aca6ec88d08eca5ffe424777aa4dfae3e825,1484.0,passed,"[59645045, 59645046, 59645047, 59645048]"
