,Build_Result,Actual_Result,Index
157,1,1,158
158,0,1,159
159,0,1,160
160,1,0,161
161,1,0,162
162,1,1,163
163,1,1,164
164,0,0,165
165,0,0,166
166,1,0,167
167,1,0,168
168,0,1,169
169,0,1,170
170,1,0,171
171,1,0,172
172,1,1,173
173,1,1,174
174,1,1,175
175,1,1,176
176,1,1,177
177,1,1,178
178,1,1,179
179,1,1,180
180,1,0,181
181,1,0,182
182,1,1,183
183,1,1,184
184,0,0,185
185,0,0,186
186,1,1,187
187,1,1,188
188,1,0,189
189,1,0,190
190,1,1,191
191,1,1,192
192,1,1,193
193,1,1,194
194,1,1,195
195,1,1,196
196,1,0,197
197,1,0,198
198,1,1,199
199,1,1,200
200,1,0,201
201,1,0,202
202,1,0,203
203,1,0,204
204,0,1,205
205,0,1,206
206,1,0,207
207,1,0,208
208,1,0,209
209,1,0,210
210,1,0,211
211,1,0,212
212,1,0,213
213,1,0,214
214,1,1,215
215,1,1,216
216,1,0,217
217,1,0,218
218,1,0,219
219,1,0,220
220,1,1,221
221,1,1,222
222,1,0,223
223,1,0,224
224,1,0,225
225,1,0,226
226,1,1,227
227,1,1,228
228,1,0,229
229,1,0,230
230,1,0,231
231,1,0,232
232,1,1,233
233,1,1,234
234,1,1,235
235,1,1,236
236,1,0,237
237,1,0,238
238,1,1,239
239,1,1,240
240,1,1,241
241,1,1,242
242,0,0,243
243,0,0,244
244,1,0,245
245,1,0,246
246,0,0,247
247,0,0,248
248,0,1,249
249,0,1,250
250,1,1,251
251,1,1,252
252,0,1,253
253,0,1,254
254,1,0,255
255,1,0,256
256,1,1,257
257,1,1,258
258,0,0,259
259,0,0,260
260,1,0,261
261,1,0,262
262,1,1,263
263,1,1,264
264,1,1,265
265,1,1,266
266,1,1,267
267,1,1,268
268,1,1,269
269,1,1,270
270,1,0,271
271,1,0,272
272,1,0,273
273,1,0,274
274,1,0,275
275,1,0,276
276,1,0,277
277,1,0,278
278,1,0,279
279,1,0,280
280,1,0,281
281,1,0,282
282,0,0,283
283,0,0,284
284,0,0,285
285,0,0,286
286,0,0,287
287,0,0,288
288,0,0,289
289,0,0,290
290,0,0,291
291,0,0,292
292,0,0,293
293,0,0,294
294,1,1,295
295,1,1,296
296,1,1,297
297,1,1,298
298,1,0,299
299,1,0,300
300,1,0,301
301,1,0,302
302,1,1,303
303,1,1,304
304,1,1,305
305,1,1,306
306,1,1,307
307,1,1,308
308,1,1,309
309,1,1,310
310,1,1,311
311,1,1,312
312,1,1,313
313,1,1,314
314,1,0,315
315,1,0,316
316,1,0,317
317,1,0,318
318,1,0,319
319,1,0,320
320,1,0,321
321,1,0,322
322,1,0,323
323,1,0,324
324,1,0,325
325,1,0,326
326,1,1,327
327,1,1,328
328,1,1,329
329,1,1,330
330,1,1,331
331,1,1,332
332,1,1,333
333,1,1,334
334,0,0,335
335,0,0,336
336,0,0,337
337,0,0,338
338,1,1,339
339,1,1,340
340,1,1,341
341,1,1,342
342,1,1,343
343,1,1,344
344,1,1,345
345,1,1,346
346,1,0,347
347,1,0,348
348,1,0,349
349,1,0,350
350,1,1,351
351,1,1,352
352,1,1,353
353,1,1,354
354,1,1,355
355,1,1,356
356,1,1,357
357,1,1,358
358,1,1,359
359,1,1,360
360,1,1,361
361,1,1,362
362,0,0,363
363,0,0,364
364,0,0,365
365,0,0,366
366,1,0,367
367,1,0,368
368,1,0,369
369,1,0,370
