project,algorithm,batch_size,builds_saved,median_delay,testall_size
osmdroid-osmdroid.csv,BATCHDIVIDE4,4,8.307045215562567,2,951
osmdroid-osmdroid.csv,BATCHDIVIDE4,8,1.8927444794952635,4,951
osmdroid-osmdroid.csv,BATCHDIVIDE4,16,-8.307045215562567,8,951
DSpace-DSpace.csv,BATCHBISECT,2,40.15696533682145,1,1529
DSpace-DSpace.csv,BATCHBISECT,4,56.245912361020274,2,1529
DSpace-DSpace.csv,BATCHBISECT,8,61.41268803139307,4,1529
DSpace-DSpace.csv,BATCHBISECT,16,62.459123610202745,8,1529
DSpace-DSpace.csv,BATCHSTOP4,4,57.16154349247874,2,1529
DSpace-DSpace.csv,BATCHSTOP4,8,62.328319162851535,4,1529
DSpace-DSpace.csv,BATCHSTOP4,16,63.374754741661214,8,1529
DSpace-DSpace.csv,BATCHDIVIDE4,4,57.16154349247874,2,1529
DSpace-DSpace.csv,BATCHDIVIDE4,8,62.328319162851535,4,1529
DSpace-DSpace.csv,BATCHDIVIDE4,16,52.779594506213215,8,1529
apache-nifi.csv,BATCHBISECT,2,12.731871838111303,0.5,1186
apache-nifi.csv,BATCHBISECT,4,13.40640809443508,2.0,1186
apache-nifi.csv,BATCHBISECT,8,10.033726812816184,4.0,1186
apache-nifi.csv,BATCHBISECT,16,5.9865092748735265,8.0,1186
apache-nifi.csv,BATCHSTOP4,4,26.306913996627316,2.0,1186
apache-nifi.csv,BATCHSTOP4,8,22.934232715008434,4.0,1186
apache-nifi.csv,BATCHSTOP4,16,18.887015177065763,8.0,1186
apache-nifi.csv,BATCHDIVIDE4,4,26.306913996627316,2.0,1186
apache-nifi.csv,BATCHDIVIDE4,8,22.934232715008434,4.0,1186
apache-nifi.csv,BATCHDIVIDE4,16,14.16526138279933,8.0,1186
caelum-vraptor4.csv,BATCHBISECT,2,31.18393234672304,0.5,946
caelum-vraptor4.csv,BATCHBISECT,4,41.120507399577164,2.0,946
caelum-vraptor4.csv,BATCHBISECT,8,42.81183932346723,4.0,946
caelum-vraptor4.csv,BATCHBISECT,16,40.80338266384778,8.0,946
caelum-vraptor4.csv,BATCHSTOP4,4,44.92600422832981,2.0,946
caelum-vraptor4.csv,BATCHSTOP4,8,46.61733615221987,4.0,946
caelum-vraptor4.csv,BATCHSTOP4,16,44.60887949260042,8.0,946
caelum-vraptor4.csv,BATCHDIVIDE4,4,44.92600422832981,2.0,946
caelum-vraptor4.csv,BATCHDIVIDE4,8,46.61733615221987,4.0,946
caelum-vraptor4.csv,BATCHDIVIDE4,16,37.420718816067655,8.0,946
grails-grails-core.csv,BATCHBISECT,2,4.671968190854869,0.5,1006
grails-grails-core.csv,BATCHBISECT,4,-1.3916500994035772,2.0,1006
grails-grails-core.csv,BATCHBISECT,8,-8.349900596421477,4.0,1006
grails-grails-core.csv,BATCHBISECT,16,-13.419483101391648,8.0,1006
grails-grails-core.csv,BATCHSTOP4,4,12.92246520874751,2.0,1006
grails-grails-core.csv,BATCHSTOP4,8,5.964214711729625,4.0,1006
grails-grails-core.csv,BATCHSTOP4,16,0.8946322067594394,8.0,1006
grails-grails-core.csv,BATCHDIVIDE4,4,12.92246520874751,2.0,1006
grails-grails-core.csv,BATCHDIVIDE4,8,5.964214711729625,4.0,1006
grails-grails-core.csv,BATCHDIVIDE4,16,-2.5844930417494965,8.0,1006
square-wire.csv,BATCHBISECT,2,39.72093023255814,1,1075
square-wire.csv,BATCHBISECT,4,57.30232558139535,2,1075
square-wire.csv,BATCHBISECT,8,64.0,4,1075
square-wire.csv,BATCHBISECT,16,65.58139534883722,8,1075
square-wire.csv,BATCHSTOP4,4,60.093023255813954,2,1075
square-wire.csv,BATCHSTOP4,8,66.7906976744186,4,1075
square-wire.csv,BATCHSTOP4,16,68.37209302325581,8,1075
square-wire.csv,BATCHDIVIDE4,4,60.093023255813954,2,1075
square-wire.csv,BATCHDIVIDE4,8,66.7906976744186,4,1075
square-wire.csv,BATCHDIVIDE4,16,56.372093023255815,8,1075
puniverse-quasar.csv,BATCHBISECT,2,35.172413793103445,0.5,1160
puniverse-quasar.csv,BATCHBISECT,4,47.93103448275862,1.5,1160
puniverse-quasar.csv,BATCHBISECT,8,49.741379310344826,3.5,1160
puniverse-quasar.csv,BATCHBISECT,16,48.36206896551724,8.0,1160
puniverse-quasar.csv,BATCHSTOP4,4,50.51724137931034,1.5,1160
puniverse-quasar.csv,BATCHSTOP4,8,52.327586206896555,3.5,1160
puniverse-quasar.csv,BATCHSTOP4,16,50.94827586206897,8.0,1160
puniverse-quasar.csv,BATCHDIVIDE4,4,50.51724137931034,1.5,1160
puniverse-quasar.csv,BATCHDIVIDE4,8,52.327586206896555,3.5,1160
puniverse-quasar.csv,BATCHDIVIDE4,16,44.48275862068966,8.0,1160
dropwizard-dropwizard.csv,BATCHBISECT,2,38.25331971399387,0.5,1958
dropwizard-dropwizard.csv,BATCHBISECT,4,54.85188968335036,2.0,1958
dropwizard-dropwizard.csv,BATCHBISECT,8,61.1338100102145,4.0,1958
dropwizard-dropwizard.csv,BATCHBISECT,16,62.87027579162411,8.0,1958
dropwizard-dropwizard.csv,BATCHSTOP4,4,58.22267620020429,2.0,1958
dropwizard-dropwizard.csv,BATCHSTOP4,8,64.6067415730337,4.0,1958
dropwizard-dropwizard.csv,BATCHSTOP4,16,66.34320735444331,8.0,1958
dropwizard-dropwizard.csv,BATCHDIVIDE4,4,58.22267620020429,2.0,1958
dropwizard-dropwizard.csv,BATCHDIVIDE4,8,64.6067415730337,4.0,1958
dropwizard-dropwizard.csv,BATCHDIVIDE4,16,54.13687436159346,8.0,1958
essentials-Essentials.csv,BATCHBISECT,2,-21.917808219178085,1,73
essentials-Essentials.csv,BATCHBISECT,4,-41.0958904109589,2,73
essentials-Essentials.csv,BATCHBISECT,8,-53.42465753424656,4,73
essentials-Essentials.csv,BATCHBISECT,16,-57.53424657534248,8,73
essentials-Essentials.csv,BATCHSTOP4,4,-13.698630136986296,2,73
essentials-Essentials.csv,BATCHSTOP4,8,-26.027397260273972,4,73
essentials-Essentials.csv,BATCHSTOP4,16,-28.76712328767124,8,73
essentials-Essentials.csv,BATCHDIVIDE4,4,-13.698630136986296,2,73
essentials-Essentials.csv,BATCHDIVIDE4,8,-26.027397260273972,4,73
essentials-Essentials.csv,BATCHDIVIDE4,16,-31.506849315068507,8,73
mybatis-mybatis-3.csv,BATCHBISECT,2,41.68260038240918,0.5,2092
mybatis-mybatis-3.csv,BATCHBISECT,4,61.61567877629063,1.5,2092
mybatis-mybatis-3.csv,BATCHBISECT,8,70.07648183556405,4.0,2092
mybatis-mybatis-3.csv,BATCHBISECT,16,73.08795411089866,8.0,2092
mybatis-mybatis-3.csv,BATCHSTOP4,4,64.8661567877629,1.5,2092
mybatis-mybatis-3.csv,BATCHSTOP4,8,73.32695984703633,4.0,2092
mybatis-mybatis-3.csv,BATCHSTOP4,16,76.33843212237093,8.0,2092
mybatis-mybatis-3.csv,BATCHDIVIDE4,4,64.8661567877629,1.5,2092
mybatis-mybatis-3.csv,BATCHDIVIDE4,8,73.32695984703633,4.0,2092
mybatis-mybatis-3.csv,BATCHDIVIDE4,16,62.2848948374761,8.0,2092
naver-pinpoint.csv,BATCHBISECT,2,34.019557385486365,1,1943
naver-pinpoint.csv,BATCHBISECT,4,48.43026248069995,2,1943
naver-pinpoint.csv,BATCHBISECT,8,53.42254246011323,4,1943
naver-pinpoint.csv,BATCHBISECT,16,54.6062789500772,8,1943
naver-pinpoint.csv,BATCHSTOP4,4,53.782810087493566,2,1943
naver-pinpoint.csv,BATCHSTOP4,8,58.77509006690685,4,1943
naver-pinpoint.csv,BATCHSTOP4,16,59.95882655687082,8,1943
naver-pinpoint.csv,BATCHDIVIDE4,4,53.782810087493566,2,1943
naver-pinpoint.csv,BATCHDIVIDE4,8,58.77509006690685,4,1943
naver-pinpoint.csv,BATCHDIVIDE4,16,48.58466289243438,8,1943
FasterXML-jackson-databind.csv,BATCHBISECT,2,19.521178637200734,0.5,2172
FasterXML-jackson-databind.csv,BATCHBISECT,4,26.74953959484347,1.5,2172
FasterXML-jackson-databind.csv,BATCHBISECT,8,28.176795580110493,4.0,2172
FasterXML-jackson-databind.csv,BATCHBISECT,16,26.887661141804784,8.0,2172
FasterXML-jackson-databind.csv,BATCHSTOP4,4,39.45672191528545,1.5,2172
FasterXML-jackson-databind.csv,BATCHSTOP4,8,40.88397790055249,4.0,2172
FasterXML-jackson-databind.csv,BATCHSTOP4,16,39.77900552486188,8.0,2172
FasterXML-jackson-databind.csv,BATCHDIVIDE4,4,39.45672191528545,1.5,2172
FasterXML-jackson-databind.csv,BATCHDIVIDE4,8,40.88397790055249,4.0,2172
FasterXML-jackson-databind.csv,BATCHDIVIDE4,16,30.57090239410681,8.0,2172
samtools-htsjdk.csv,BATCHBISECT,2,40.08647313156269,1,1619
samtools-htsjdk.csv,BATCHBISECT,4,56.94873378628783,2,1619
samtools-htsjdk.csv,BATCHBISECT,8,63.49598517603459,4,1619
samtools-htsjdk.csv,BATCHBISECT,16,65.04014823965412,8,1619
samtools-htsjdk.csv,BATCHSTOP4,4,58.67819641754169,2,1619
samtools-htsjdk.csv,BATCHSTOP4,8,65.22544780728845,4,1619
samtools-htsjdk.csv,BATCHSTOP4,16,66.76961087090797,8,1619
samtools-htsjdk.csv,BATCHDIVIDE4,4,58.67819641754169,2,1619
samtools-htsjdk.csv,BATCHDIVIDE4,8,65.22544780728845,4,1619
samtools-htsjdk.csv,BATCHDIVIDE4,16,54.601605929586164,8,1619
deeplearning4j-deeplearning4j.csv,BATCHBISECT,2,-41.19565217391303,0.5,1840
deeplearning4j-deeplearning4j.csv,BATCHBISECT,4,-63.260869565217405,1.5,1840
deeplearning4j-deeplearning4j.csv,BATCHBISECT,8,-74.8913043478261,3.5,1840
deeplearning4j-deeplearning4j.csv,BATCHBISECT,16,-80.92391304347825,7.5,1840
deeplearning4j-deeplearning4j.csv,BATCHSTOP4,4,-19.130434782608702,1.5,1840
deeplearning4j-deeplearning4j.csv,BATCHSTOP4,8,-30.760869565217405,3.5,1840
deeplearning4j-deeplearning4j.csv,BATCHSTOP4,16,-36.79347826086956,7.5,1840
deeplearning4j-deeplearning4j.csv,BATCHDIVIDE4,4,-19.130434782608702,1.5,1840
deeplearning4j-deeplearning4j.csv,BATCHDIVIDE4,8,-30.760869565217405,3.5,1840
deeplearning4j-deeplearning4j.csv,BATCHDIVIDE4,16,-42.663043478260875,7.5,1840
open-keychain-open-keychain.csv,BATCHBISECT,2,20.247933884297524,0.5,1694
open-keychain-open-keychain.csv,BATCHBISECT,4,24.79338842975207,2.0,1694
open-keychain-open-keychain.csv,BATCHBISECT,8,22.786304604486418,4.0,1694
open-keychain-open-keychain.csv,BATCHBISECT,16,19.480519480519476,8.0,1694
open-keychain-open-keychain.csv,BATCHSTOP4,4,34.12042502951594,2.0,1694
open-keychain-open-keychain.csv,BATCHSTOP4,8,32.231404958677686,4.0,1694
open-keychain-open-keychain.csv,BATCHSTOP4,16,28.925619834710744,8.0,1694
open-keychain-open-keychain.csv,BATCHDIVIDE4,4,34.12042502951594,2.0,1694
open-keychain-open-keychain.csv,BATCHDIVIDE4,8,32.231404958677686,4.0,1694
open-keychain-open-keychain.csv,BATCHDIVIDE4,16,23.848878394332942,8.0,1694
yegor256-takes.csv,BATCHBISECT,2,19.696969696969703,0.5,1914
yegor256-takes.csv,BATCHBISECT,4,26.071055381400214,2.0,1914
yegor256-takes.csv,BATCHBISECT,8,26.54127481713688,4.0,1914
yegor256-takes.csv,BATCHBISECT,16,24.660397074190172,8.0,1914
yegor256-takes.csv,BATCHSTOP4,4,37.774294670846395,2.0,1914
yegor256-takes.csv,BATCHSTOP4,8,38.244514106583075,4.0,1914
yegor256-takes.csv,BATCHSTOP4,16,36.36363636363637,8.0,1914
yegor256-takes.csv,BATCHDIVIDE4,4,37.774294670846395,2.0,1914
yegor256-takes.csv,BATCHDIVIDE4,8,38.244514106583075,4.0,1914
yegor256-takes.csv,BATCHDIVIDE4,16,28.57889237199582,8.0,1914
keycloak-keycloak.csv,BATCHBISECT,2,34.81244281793229,0.5,2186
keycloak-keycloak.csv,BATCHBISECT,4,46.61482159194877,2.0,2186
keycloak-keycloak.csv,BATCHBISECT,8,48.85635864592864,4.0,2186
keycloak-keycloak.csv,BATCHBISECT,16,47.80420860018298,8.0,2186
keycloak-keycloak.csv,BATCHSTOP4,4,48.627630375114364,2.0,2186
keycloak-keycloak.csv,BATCHSTOP4,8,50.86916742909423,4.0,2186
keycloak-keycloak.csv,BATCHSTOP4,16,49.817017383348585,8.0,2186
keycloak-keycloak.csv,BATCHDIVIDE4,4,48.627630375114364,2.0,2186
keycloak-keycloak.csv,BATCHDIVIDE4,8,50.86916742909423,4.0,2186
keycloak-keycloak.csv,BATCHDIVIDE4,16,42.086001829826166,8.0,2186
rackerlabs-blueflood.csv,BATCHBISECT,2,25.012285012285005,1,2035
rackerlabs-blueflood.csv,BATCHBISECT,4,32.92383292383292,2,2035
rackerlabs-blueflood.csv,BATCHBISECT,8,33.513513513513516,4,2035
rackerlabs-blueflood.csv,BATCHBISECT,16,31.793611793611788,8,2035
rackerlabs-blueflood.csv,BATCHSTOP4,4,40.78624078624079,2,2035
rackerlabs-blueflood.csv,BATCHSTOP4,8,41.37592137592138,4,2035
rackerlabs-blueflood.csv,BATCHSTOP4,16,39.65601965601966,8,2035
rackerlabs-blueflood.csv,BATCHDIVIDE4,4,40.78624078624079,2,2035
rackerlabs-blueflood.csv,BATCHDIVIDE4,8,41.37592137592138,4,2035
rackerlabs-blueflood.csv,BATCHDIVIDE4,16,32.235872235872236,8,2035
xetorthio-jedis.csv,BATCHBISECT,2,34.02545210984594,1,1493
xetorthio-jedis.csv,BATCHBISECT,4,49.09578030810449,2,1493
xetorthio-jedis.csv,BATCHBISECT,8,53.5833891493637,4,1493
xetorthio-jedis.csv,BATCHBISECT,16,53.516409912926996,8,1493
xetorthio-jedis.csv,BATCHSTOP4,4,55.1239115874079,2,1493
xetorthio-jedis.csv,BATCHSTOP4,8,59.61152042866711,4,1493
xetorthio-jedis.csv,BATCHSTOP4,16,59.54454119223041,8,1493
xetorthio-jedis.csv,BATCHDIVIDE4,4,55.1239115874079,2,1493
xetorthio-jedis.csv,BATCHDIVIDE4,8,59.61152042866711,4,1493
xetorthio-jedis.csv,BATCHDIVIDE4,16,50.234427327528465,8,1493
orbeon-orbeon-forms.csv,BATCHBISECT,2,-7.655310621242478,1,2495
orbeon-orbeon-forms.csv,BATCHBISECT,4,-15.831663326653313,2,2495
orbeon-orbeon-forms.csv,BATCHBISECT,8,-22.645290581162328,4,2495
orbeon-orbeon-forms.csv,BATCHBISECT,16,-27.13426853707415,8,2495
orbeon-orbeon-forms.csv,BATCHSTOP4,4,8.697394789579164,2,2495
orbeon-orbeon-forms.csv,BATCHSTOP4,8,1.8837675350701346,4,2495
orbeon-orbeon-forms.csv,BATCHSTOP4,16,-2.6052104208416864,8,2495
orbeon-orbeon-forms.csv,BATCHDIVIDE4,4,8.697394789579164,2,2495
orbeon-orbeon-forms.csv,BATCHDIVIDE4,8,1.8837675350701346,4,2495
orbeon-orbeon-forms.csv,BATCHDIVIDE4,16,-7.895791583166329,8,2495
linkedin-gobblin.csv,BATCHBISECT,2,-4.848484848484844,0.5,3300
linkedin-gobblin.csv,BATCHBISECT,4,-10.818181818181813,1.5,3300
linkedin-gobblin.csv,BATCHBISECT,8,-17.0,4.0,3300
linkedin-gobblin.csv,BATCHBISECT,16,-21.60606060606061,8.0,3300
linkedin-gobblin.csv,BATCHSTOP4,4,13.060606060606062,1.5,3300
linkedin-gobblin.csv,BATCHSTOP4,8,6.878787878787875,4.0,3300
linkedin-gobblin.csv,BATCHSTOP4,16,2.2727272727272663,8.0,3300
linkedin-gobblin.csv,BATCHDIVIDE4,4,13.060606060606062,1.5,3300
linkedin-gobblin.csv,BATCHDIVIDE4,8,6.878787878787875,4.0,3300
linkedin-gobblin.csv,BATCHDIVIDE4,16,-2.393939393939391,8.0,3300
JabRef-jabref.csv,BATCHBISECT,2,37.03275529865125,1,2595
JabRef-jabref.csv,BATCHBISECT,4,52.02312138728324,2,2595
JabRef-jabref.csv,BATCHBISECT,8,56.33911368015414,4,2595
JabRef-jabref.csv,BATCHBISECT,16,56.262042389210016,8,2595
JabRef-jabref.csv,BATCHSTOP4,4,54.95183044315992,2,2595
JabRef-jabref.csv,BATCHSTOP4,8,59.26782273603083,4,2595
JabRef-jabref.csv,BATCHSTOP4,16,59.190751445086704,8,2595
JabRef-jabref.csv,BATCHDIVIDE4,4,54.95183044315992,2,2595
JabRef-jabref.csv,BATCHDIVIDE4,8,59.26782273603083,4,2595
JabRef-jabref.csv,BATCHDIVIDE4,16,49.94219653179191,8,2595
jOOQ-jOOQ.csv,BATCHBISECT,2,23.40425531914893,1,3243
jOOQ-jOOQ.csv,BATCHBISECT,4,32.56244218316374,2,3243
jOOQ-jOOQ.csv,BATCHBISECT,8,34.751773049645394,4,3243
jOOQ-jOOQ.csv,BATCHBISECT,16,33.91921060746223,8,3243
jOOQ-jOOQ.csv,BATCHSTOP4,4,43.29324699352451,2,3243
jOOQ-jOOQ.csv,BATCHSTOP4,8,45.48257786000617,4,3243
jOOQ-jOOQ.csv,BATCHSTOP4,16,44.650015417823006,8,3243
jOOQ-jOOQ.csv,BATCHDIVIDE4,4,43.29324699352451,2,3243
jOOQ-jOOQ.csv,BATCHDIVIDE4,8,45.48257786000617,4,3243
jOOQ-jOOQ.csv,BATCHDIVIDE4,16,35.337650323774284,8,3243
structr-structr.csv,BATCHBISECT,2,-2.599062633148705,1,2347
structr-structr.csv,BATCHBISECT,4,-8.43630166169578,2,2347
structr-structr.csv,BATCHBISECT,8,-14.273540690242868,4,2347
structr-structr.csv,BATCHBISECT,16,-19.173412867490413,8,2347
structr-structr.csv,BATCHSTOP4,4,13.293566254793348,2,2347
structr-structr.csv,BATCHSTOP4,8,7.456327226246273,4,2347
structr-structr.csv,BATCHSTOP4,16,2.599062633148705,8,2347
structr-structr.csv,BATCHDIVIDE4,4,13.293566254793348,2,2347
structr-structr.csv,BATCHDIVIDE4,8,7.456327226246273,4,2347
structr-structr.csv,BATCHDIVIDE4,16,-2.002556455049003,8,2347
floragunncom-search-guard.csv,BATCHBISECT,2,40.47097480832421,0.5,3652
floragunncom-search-guard.csv,BATCHBISECT,4,60.70646221248631,1.5,3652
floragunncom-search-guard.csv,BATCHBISECT,8,68.70208105147864,4.0,3652
floragunncom-search-guard.csv,BATCHBISECT,16,71.00219058050384,8.0,3652
floragunncom-search-guard.csv,BATCHSTOP4,4,65.4709748083242,1.5,3652
floragunncom-search-guard.csv,BATCHSTOP4,8,73.46659364731654,4.0,3652
floragunncom-search-guard.csv,BATCHSTOP4,16,75.76670317634174,8.0,3652
floragunncom-search-guard.csv,BATCHDIVIDE4,4,65.4709748083242,1.5,3652
floragunncom-search-guard.csv,BATCHDIVIDE4,8,73.46659364731654,4.0,3652
floragunncom-search-guard.csv,BATCHDIVIDE4,16,63.08871851040526,8.0,3652
SpongePowered-SpongeForge.csv,BATCHBISECT,2,26.91933916423713,1,3087
SpongePowered-SpongeForge.csv,BATCHBISECT,4,35.2121801101393,2,3087
SpongePowered-SpongeForge.csv,BATCHBISECT,8,36.57272432782637,4,3087
SpongePowered-SpongeForge.csv,BATCHBISECT,16,35.17978620019436,8,3087
SpongePowered-SpongeForge.csv,BATCHSTOP4,4,41.56138645934564,2,3087
SpongePowered-SpongeForge.csv,BATCHSTOP4,8,42.92193067703272,4,3087
SpongePowered-SpongeForge.csv,BATCHSTOP4,16,41.52899254940071,8,3087
SpongePowered-SpongeForge.csv,BATCHDIVIDE4,4,41.56138645934564,2,3087
SpongePowered-SpongeForge.csv,BATCHDIVIDE4,8,42.92193067703272,4,3087
SpongePowered-SpongeForge.csv,BATCHDIVIDE4,16,33.20375769355361,8,3087
sakaiproject-sakai.csv,BATCHBISECT,2,36.66761122130915,1,3529
sakaiproject-sakai.csv,BATCHBISECT,4,50.49589118730518,2,3529
sakaiproject-sakai.csv,BATCHBISECT,8,54.37801076792292,4,3529
sakaiproject-sakai.csv,BATCHBISECT,16,54.40634740719751,8,3529
sakaiproject-sakai.csv,BATCHSTOP4,4,52.64947577217342,2,3529
sakaiproject-sakai.csv,BATCHSTOP4,8,56.53159535279116,4,3529
sakaiproject-sakai.csv,BATCHSTOP4,16,56.55993199206574,8,3529
sakaiproject-sakai.csv,BATCHDIVIDE4,4,52.64947577217342,2,3529
sakaiproject-sakai.csv,BATCHDIVIDE4,8,56.53159535279116,4,3529
sakaiproject-sakai.csv,BATCHDIVIDE4,16,47.123831113629926,8,3529
dreamhead-moco.csv,BATCHBISECT,2,12.334458582186443,1,3851
dreamhead-moco.csv,BATCHBISECT,4,15.94391067255259,2,3851
dreamhead-moco.csv,BATCHBISECT,8,15.762139703972991,4,3851
dreamhead-moco.csv,BATCHBISECT,16,14.333939236561932,8,3851
dreamhead-moco.csv,BATCHSTOP4,4,32.25136328226435,2,3851
dreamhead-moco.csv,BATCHSTOP4,8,32.06959231368475,4,3851
dreamhead-moco.csv,BATCHSTOP4,16,30.667359127499353,8,3851
dreamhead-moco.csv,BATCHDIVIDE4,4,32.25136328226435,2,3851
dreamhead-moco.csv,BATCHDIVIDE4,8,32.06959231368475,4,3851
dreamhead-moco.csv,BATCHDIVIDE4,16,21.57881069851986,8,3851
nutzam-nutz.csv,BATCHBISECT,2,1.1154219204655647,0.5,4124
nutzam-nutz.csv,BATCHBISECT,4,-0.2182347235693527,1.5,4124
nutzam-nutz.csv,BATCHBISECT,8,-4.025218234723567,4.0,4124
nutzam-nutz.csv,BATCHBISECT,16,-8.001939864209504,8.0,4124
nutzam-nutz.csv,BATCHSTOP4,4,22.332686711930165,1.5,4124
nutzam-nutz.csv,BATCHSTOP4,8,18.52570320077595,4.0,4124
nutzam-nutz.csv,BATCHSTOP4,16,14.548981571290014,8.0,4124
nutzam-nutz.csv,BATCHDIVIDE4,4,22.332686711930165,1.5,4124
nutzam-nutz.csv,BATCHDIVIDE4,8,18.52570320077595,4.0,4124
nutzam-nutz.csv,BATCHDIVIDE4,16,9.141610087293884,8.0,4124
CloudSlang-cloud-slang.csv,BATCHBISECT,2,32.76553106212425,0.5,1996
CloudSlang-cloud-slang.csv,BATCHBISECT,4,43.33667334669339,1.5,1996
CloudSlang-cloud-slang.csv,BATCHBISECT,8,45.29058116232465,4.0,1996
CloudSlang-cloud-slang.csv,BATCHBISECT,16,43.93787575150301,8.0,1996
CloudSlang-cloud-slang.csv,BATCHSTOP4,4,46.142284569138276,1.5,1996
CloudSlang-cloud-slang.csv,BATCHSTOP4,8,48.09619238476954,4.0,1996
CloudSlang-cloud-slang.csv,BATCHSTOP4,16,46.743486973947896,8.0,1996
CloudSlang-cloud-slang.csv,BATCHDIVIDE4,4,46.142284569138276,1.5,1996
CloudSlang-cloud-slang.csv,BATCHDIVIDE4,8,48.09619238476954,4.0,1996
CloudSlang-cloud-slang.csv,BATCHDIVIDE4,16,38.877755511022045,8.0,1996
geotools-geotools.csv,BATCHBISECT,2,-0.48204386599179827,1,4149
geotools-geotools.csv,BATCHBISECT,4,-3.350204868643047,2,4149
geotools-geotools.csv,BATCHBISECT,8,-6.4111834176910065,4,4149
geotools-geotools.csv,BATCHBISECT,16,-9.08652687394553,8,4149
geotools-geotools.csv,BATCHSTOP4,4,19.257652446372617,2,4149
geotools-geotools.csv,BATCHSTOP4,8,16.196673897324658,4,4149
geotools-geotools.csv,BATCHSTOP4,16,13.521330441070134,8,4149
geotools-geotools.csv,BATCHDIVIDE4,4,19.257652446372617,2,4149
geotools-geotools.csv,BATCHDIVIDE4,8,16.196673897324658,4,4149
geotools-geotools.csv,BATCHDIVIDE4,16,5.350686912509033,8,4149
CloudifySource-cloudify.csv,BATCHBISECT,2,20.606776989755716,0.5,5076
CloudifySource-cloudify.csv,BATCHBISECT,4,26.14263199369583,1.5,5076
CloudifySource-cloudify.csv,BATCHBISECT,8,25.433412135539797,4.0,5076
