index,duration,total_builds
1050,0,1
1052,0,1
1054,0,1
1056,0,1
1058,0,1
1060,0,1
1062,0,1
1064,0,1
1066,0,1
1068,0,1
